Tipo;FZ;NB;HZ;PZ;FR;HR;SALIDA;PR;MN;L;TRN;TR;D;M;MM;Y;Latgrado_ini;Latmin_ini;LTPI;Longrado_ini;Lonmin_ini;LGPI;EOL;DE;DIL;HIL;Latgrado_fin;Longrado_fin;LTPF;Longrado_fin_1;Lonmin_fin;LGPF;Y_coord;X_coord;DTL;HTL;PF;TDF;TEDF;DL;DLT;VA;DV;FNV;ZP;REG;LCC;LCK;CPUELC;LAC;LAK;CPUELA;LCAC;LCAK;FECHA_H;RENDIM_COL;RENDIM_AM;RENDIM_CA;EOL_2;EOL_3;EOL_4;EOL_5;CALADERO
COMERCIAL;45872;ANTARES;0.738888889;SAN ANTONIO;45874;0.833333333;SAN ANTONIO;4;2;4;ARRASTRE;;4;8;2025;;33;8;33.13333333;71;52;71.86666667;LCOL;SI;45873;0.428472222;33;13;33.21666667;71;52;71.86666667;-33.21666667;-71.86666667;45873;0.530555556;310;;9.2;147;2.45;2;;;111;V;0;0;;0;0;;95;1900;;0;0;775.5102041;CAM;LAN;LAN;CAM;PTA. GALLO
COMERCIAL;45872;ANTARES;0.738888889;SAN ANTONIO;45874;0.833333333;SAN ANTONIO;4;3;4;ARRASTRE;;4;8;2025;;33;13;33.21666667;71;52;71.86666667;LCOL;SI;45873;0.573611111;33;8;33.13333333;71;52;71.86666667;-33.13333333;-71.86666667;45873;0.6875;311;;9.3;164;2.733333333;2;;;111;V;0;0;;0;0;;104;2080;;0;0;760.9756098;CAM;LAN;LAN;CAM;PTA. GALLO
COMERCIAL;45872;ANTARES;0.738888889;SAN ANTONIO;45874;0.833333333;SAN ANTONIO;4;4;4;ARRASTRE;;4;8;2025;;33;9;33.15;71;52;71.86666667;LCOL;SI;45873;0.725694444;33;14;33.23333333;71;52;71.86666667;-33.23333333;-71.86666667;45873;0.839583333;307;;8.9;164;2.733333333;2;;;111;V;0;0;;0;0;;27;540;;0;0;197.5609756;CAM;LAN;LAN;CAM;PTA. GALLO
COMERCIAL;45872;ANTARES;0.738888889;SAN ANTONIO;45874;0.833333333;SAN ANTONIO;4;8;4;ARRASTRE;;5;8;2025;;33;14;33.23333333;71;52;71.86666667;LCOL;SI;45874;0.369444444;33;13;33.21666667;71;52;71.86666667;-33.21666667;-71.86666667;45874;0.402083333;255;;10;47;0.783333333;2;;;111;V;467;7472;;0;0;;0;0;;9539;0;0;LCOL;LCOL;LAN;LAN;PTA. GALLO
COMERCIAL;45872;ANTARES;0.738888889;SAN ANTONIO;45874;0.833333333;SAN ANTONIO;4;9;4;ARRASTRE;;5;8;2025;;33;13;33.21666667;71;52;71.86666667;LCOL;SI;45874;0.525694444;33;12;33.2;71;52;71.86666667;-33.2;-71.86666667;45874;0.55;245;;10.2;35;0.583333333;2;;;111;V;470;7520;;0;0;;0;0;;12891;0;0;LCOL;LCOL;LAN;LAN;PTA. GALLO
COMERCIAL;45875;ANTARES;0.518055556;SAN ANTONIO;45876;0.647222222;SAN ANTONIO;7;1;4;ARRASTRE;;6;8;2025;;33;15;33.25;71;52;71.86666667;LCOL;SI;45875;0.640277778;33;13;33.21666667;71;52;71.86666667;-33.21666667;-71.86666667;45875;0.681944444;253;;9.8;60;1;2;;;111;V;196;3136;;0;0;;0.1;2;;3136;0;2;LCOL/CAM;LCOL;LAN;CAM;PTA. GALLO
COMERCIAL;45875;ANTARES;0.518055556;SAN ANTONIO;45876;0.647222222;SAN ANTONIO;7;2;4;ARRASTRE;;6;8;2025;;33;14;33.23333333;71;52;71.86666667;LCOL;SI;45875;0.748611111;33;12;33.2;71;52;71.86666667;-33.2;-71.86666667;45875;0.786805556;242;FANGO;9.8;55;0.916666667;2;;;111;V;300;4800;;0;0;;0;0;;5236;0;0;LCOL;LCOL;LAN;LAN;PTA. GALLO
COMERCIAL;45875;ANTARES;0.518055556;SAN ANTONIO;45876;0.647222222;SAN ANTONIO;7;3;4;ARRASTRE;;6;8;2025;;33;14;33.23333333;71;52;71.86666667;LCOL;SI;45875;0.909027778;33;11;33.18333333;71;51;71.85;-33.18333333;-71.85;45875;0.957638889;239;;9.7;70;1.166666667;2;;;111;V;369;5904;;0;0;;0;0;;5061;0;0;LCOL;LCOL;LAN;LAN;PTA. GALLO
COMERCIAL;45875;ANTARES;0.518055556;SAN ANTONIO;45876;0.647222222;SAN ANTONIO;7;4;4;ARRASTRE;;7;8;2025;;33;14;33.23333333;71;52;71.86666667;LCOL;SI;45876;0.290972222;33;12;33.2;71;52;71.86666667;-33.2;-71.86666667;45876;0.325694444;255;;9.6;50;0.833333333;2;;;111;V;114;1824;;0;0;;0;0;;2189;0;0;LCOL;LCOL;LAN;LAN;PTA. GALLO
COMERCIAL;45875;ANTARES;0.518055556;SAN ANTONIO;45876;0.647222222;SAN ANTONIO;7;5;4;ARRASTRE;;7;8;2025;;33;14;33.23333333;71;52;71.86666667;LCOL;SI;45876;0.352777778;33;12;33.2;71;52;71.86666667;-33.2;-71.86666667;45876;0.432638889;244;;9.2;55;0.916666667;2;;;111;V;270;4320;;0;0;;1;20;;4713;0;21.81818182;LCOL/CAM;LCOL;LAN;CAM;PTA. GALLO
COMERCIAL;45877;ALTAIR I;0.440277778;TOMƒ;45879;0.333333333;SAN ANTONIO;8;2;4;ARRASTRE;;9;8;2025;;33;15;33.25;71;51;71.85;LCOL;SI;45878;0.625694444;33;12;33.2;71;51;71.85;-33.2;-71.85;45878;0.679861111;215;;;78;1.3;1.9;N;1;111;V;106.25;1700;;0;0;;0;0;;1308;0;0;LCOL;LCOL;LAN;LAN;PTA. GALLO
COMERCIAL;45877;ALTAIR I;0.440277778;TOMƒ;45879;0.333333333;SAN ANTONIO;8;4;4;ARRASTRE;;9;8;2025;;33;16;33.26666667;71;51;71.85;LCOL;SI;45878;0.464583333;33;12;33.2;71;51;71.85;-33.2;-71.85;45878;0.895138889;210;;;140;2.333333333;1.9;SE;1;111;V;85;1360;;20;320;;0;0;;583;137;0;LCOL/LAM;LCOL;LAM;LAN;PTA. GALLO
COMERCIAL;45877;ALTAIR I;0.440277778;TOMƒ;45879;0.333333333;SAN ANTONIO;8;5;4;ARRASTRE;;9;8;2025;;33;10;33.16666667;71;51;71.85;LCOL;SI;45878;0.925694444;33;13;33.21666667;71;51;71.85;-33.21666667;-71.85;45878;0.989583333;212;;;91;1.516666667;1.9;SE;1;111;V;100;1600;;23.75;380;;0;0;;1055;251;0;LCOL/LAM;LCOL;LAM;LAN;PTA. GALLO
COMERCIAL;45878;ANTARES;0.60625;SAN ANTONIO;45879;0.495138889;SAN ANTONIO;S/M;1;4;ARRASTRE;;9;8;2025;;33;15;33.25;71;51;71.85;LCOL;SI;45878;0.723611111;33;13;33.21666667;71;51;71.85;-33.21666667;-71.85;45878;0.776388889;206;;;76;1.266666667;2;;;111;V;220;3520;;0;0;;1;20;;2779;0;15.78947368;LCOL/CAM;LCOL;LAN;CAM;PTA. GALLO
COMERCIAL;45878;ANTARES;0.60625;SAN ANTONIO;45879;0.495138889;SAN ANTONIO;S/M;2;4;ARRASTRE;;9;8;2025;;33;14;33.23333333;71;51;71.85;LCOL;SI;45878;0.828472222;33;12;33.2;71;51;71.85;-33.2;-71.85;45878;0.866666667;196;;;55;0.916666667;2;;;111;V;220;3520;;0;0;;0;0;;3840;0;0;LCOL;LCOL;LAN;LAN;PTA. GALLO
COMERCIAL;45878;ANTARES;0.60625;SAN ANTONIO;45879;0.495138889;SAN ANTONIO;S/M;3;4;ARRASTRE;;9;8;2025;;33;10;33.16666667;71;51;71.85;LCOL;SI;45878;0.917361111;33;14;33.23333333;71;51;71.85;-33.23333333;-71.85;45878;0.990277778;190;FANGO;10.7;105;1.75;2;;;111;V;240;3840;;9;144;;0;0;;2194;82;0;LCOL/LAM;LCOL;LAM;LAN;PTA. GALLO
COMERCIAL;45878;ANTARES;0.60625;SAN ANTONIO;45879;0.495138889;SAN ANTONIO;S/M;4;4;ARRASTRE;;10;8;2025;;33;10;33.16666667;71;51;71.85;LCOL;SI;45879;0.047222222;33;14;33.23333333;71;51;71.85;-33.23333333;-71.85;45879;0.145138889;185;;;141;2.35;2;;;111;V;276;4416;;23;368;;0;0;;1879;157;0;LCOL/LAM;LCOL;LAM;LAN;PTA. GALLO
COMERCIAL;45881;ALTAIR I;0.672916667;SAN ANTONIO;45882;0.458333333;SAN ANTONIO;S/M;2;4;ARRASTRE;;12;8;2025;;33;17;33.28333333;71;51;71.85;LCOL;SI;45881;0.854166667;33;14;33.23333333;71;51;71.85;-33.23333333;-71.85;45881;0.925694444;197;;;103;1.716666667;1.9;SE;5;111;V;300;4800;;0;0;;0;0;;2796;0;0;LCOL;LCOL;LAN;LAN;PTA. GALLO
COMERCIAL;45881;ALTAIR I;0.672916667;SAN ANTONIO;45882;0.458333333;SAN ANTONIO;S/M;3;4;ARRASTRE;;12;8;2025;;33;14;33.23333333;71;51;71.85;LCOL;SI;45881;0.96875;33;11;33.18333333;71;51;71.85;-33.18333333;-71.85;45882;0.052083333;197;;;120;2;1.9;S;5;111;V;207.5;3320;;0;0;;0;0;;1660;0;0;LCOL;LCOL;LAN;LAN;PTA. GALLO
COMERCIAL;45881;ALTAIR I;0.672916667;SAN ANTONIO;45882;0.458333333;SAN ANTONIO;S/M;4;4;ARRASTRE;;13;8;2025;;33;14;33.23333333;71;51;71.85;LCOL;SI;45882;0.122222222;33;9;33.15;71;51;71.85;-33.15;-71.85;45882;0.238888889;199;ARENA-ROCA;11;167;2.783333333;1.9;S;5;111;V;261.875;4190;;0;0;;0;0;;1505;0;0;LCOL;LCOL;LAN;LAN;PTA. GALLO
COMERCIAL;45882;ANTARES;0.672916667;SAN ANTONIO;45883;0.729166667;SAN ANTONIO;S/M;1;4;ARRASTRE;;13;8;2025;;33;14;33.23333333;71;51;71.85;LCOL;SI;45882;0.805555556;33;11;33.18333333;71;51;71.85;-33.18333333;-71.85;45882;0.868055556;194;;;90;1.5;2;SW;15;111;V;102;1632;;0;0;;0;0;;1088;0;0;LCOL;LCOL;LAN;LAN;PTA. GALLO
COMERCIAL;45882;ANTARES;0.672916667;SAN ANTONIO;45883;0.729166667;SAN ANTONIO;S/M;2;4;ARRASTRE;;13;8;2025;;33;10;33.16666667;71;51;71.85;LCOL;SI;45882;0.902777778;33;14;33.23333333;71;51;71.85;-33.23333333;-71.85;45883;0;186;;;140;2.333333333;2;SW;12;111;V;121;1936;;0;0;;0;0;;830;0;0;LCOL;LCOL;LAN;LAN;PTA. GALLO
COMERCIAL;45885;ALTAIR I;0.265972222;SAN ANTONIO;45886;0.527777778;SAN ANTONIO;12;1;4;ARRASTRE;;16;8;2025;;33;15;33.25;71;51;71.85;LCOL;SI;45885;0.393055556;33;11;33.18333333;71;51;71.85;-33.18333333;-71.85;45885;0.459722222;190;;;96;1.6;1.8;;;111;V;162.5;2600;;0;0;;0;0;;1625;0;0;LCOL;LCOL;LAN;LAN;PTA. GALLO
COMERCIAL;45885;ALTAIR I;0.265972222;SAN ANTONIO;45886;0.527777778;SAN ANTONIO;12;2;4;ARRASTRE;;16;8;2025;;33;13;33.21666667;71;51;71.85;LCOL;SI;45885;0.499305556;33;9;33.15;71;51;71.85;-33.15;-71.85;45885;0.600694444;190;;;146;2.433333333;1.8;;;111;V;140;2240;;6.875;110;;0;0;;921;45;0;LCOL/LAM;LCOL;LAM;LAN;PTA. GALLO
COMERCIAL;45885;ALTAIR I;0.265972222;SAN ANTONIO;45886;0.527777778;SAN ANTONIO;12;3;4;ARRASTRE;;16;8;2025;;33;9;33.15;71;51;71.85;LCOL;SI;45885;0.626388889;33;14;33.23333333;71;51;71.85;-33.23333333;-71.85;45885;0.710416667;212;;;121;2.016666667;1.8;;;111;V;285;4560;;15.625;250;;0;0;;2261;124;0;LCOL/LAM;LCOL;LAM;LAN;PTA. GALLO
COMERCIAL;45885;ALTAIR I;0.265972222;SAN ANTONIO;45886;0.527777778;SAN ANTONIO;12;4;4;ARRASTRE;;16;8;2025;;33;14;33.23333333;71;51;71.85;LCOL;SI;45885;0.75;33;10;33.16666667;71;51;71.85;-33.16666667;-71.85;45885;0.846527778;212;;;139;2.316666667;1.8;;;111;V;153.75;2460;;0;0;;0;0;;1062;0;0;LCOL;LCOL;LAN;LAN;PTA. GALLO
COMERCIAL;45885;ALTAIR I;0.265972222;SAN ANTONIO;45886;0.527777778;SAN ANTONIO;12;8;4;ARRASTRE;;17;8;2025;;33;14;33.23333333;71;52;71.86666667;LCOL;SI;45886;0.309027778;33;11;33.18333333;71;51;71.85;-33.18333333;-71.85;45886;0.365277778;213;ARENA-ROCA;11.2;100;1.666666667;1.8;;;111;V;381.875;6110;;0;0;;0;0;;3666;0;0;LCOL;LCOL;LAN;LAN;PTA. GALLO
COMERCIAL;45887;ALTAIR I;0.172222222;SAN ANTONIO;45888;0.041666667;SAN ANTONIO;17;1;4;ARRASTRE;;18;8;2025;;33;19;33.31666667;71;52;71.86666667;LCOL;SI;45887;0.306944444;33;11;33.18333333;71;51;71.85;-33.18333333;-71.85;45887;0.394444444;230;;;126;2.1;;;;111;;143;2288;;0;0;;0;0;;1090;0;0;LCOL;LCOL;LAN;LAN;PTA. GALLO
COMERCIAL;45887;ALTAIR I;0.172222222;SAN ANTONIO;45888;0.041666667;SAN ANTONIO;17;2;4;ARRASTRE;;18;8;2025;;33;10;33.16666667;71;51;71.85;LCOL;SI;45887;0.429861111;33;13;33.21666667;71;52;71.86666667;-33.21666667;-71.86666667;45887;0.491666667;247;;;93;1.55;;;;111;;237;3792;;10;160;;0;0;;2446;103;0;LCOL/LAM;LCOL;LAM;LAN;PTA. GALLO
COMERCIAL;45887;ALTAIR I;0.172222222;SAN ANTONIO;45888;0.041666667;SAN ANTONIO;17;3;4;ARRASTRE;;18;8;2025;;33;19;33.31666667;71;52;71.86666667;LCOL;SI;45887;0.523611111;33;10;33.16666667;71;51;71.85;-33.16666667;-71.85;45887;0.630555556;240;;;151;2.516666667;;;;111;;165;2640;;10;160;;0;0;;1049;64;0;LCOL/LAM;LCOL;LAM;LAN;PTA. GALLO
COMERCIAL;45887;ALTAIR I;0.172222222;SAN ANTONIO;45888;0.041666667;SAN ANTONIO;17;4;4;ARRASTRE;;18;8;2025;;33;9;33.15;71;51;71.85;LCOL;SI;45887;0.671527778;33;13;33.21666667;71;51;71.85;-33.21666667;-71.85;45887;0.752777778;238;;;120;2;;;;111;;165;2640;;15;240;;0;0;;1320;120;0;LCOL/LAM;LCOL;LAM;LAN;PTA. GALLO
COMERCIAL;45887;ALTAIR I;0.172222222;SAN ANTONIO;45888;0.041666667;SAN ANTONIO;S/M;1;4;ARRASTRE;;18;8;2025;;33;19;33.31666667;71;52;71.86666667;LCOL;SI;45887;0.306944444;33;11;33.18333333;71;51;71.85;-33.18333333;-71.85;45887;0.394444444;230;;;126;2.1;;;;111;V;143;2288;;0;0;;0;0;;1090;0;0;LCOL;LCOL;LAN;LAN;PTA. GALLO
COMERCIAL;45887;ALTAIR I;0.172222222;SAN ANTONIO;45888;0.041666667;SAN ANTONIO;S/M;2;4;ARRASTRE;;18;8;2025;;33;10;33.16666667;71;51;71.85;LCOL;SI;45887;0.426388889;33;13;33.21666667;71;52;71.86666667;-33.21666667;-71.86666667;45887;0.491666667;247;;;93;1.55;;;;111;V;237;3792;;10;160;;0;0;;2446;103;0;LCOL/LAM;LCOL;LAM;LAN;PTA. GALLO
COMERCIAL;45887;ALTAIR I;0.172222222;SAN ANTONIO;45888;0.041666667;SAN ANTONIO;S/M;3;4;ARRASTRE;;18;8;2025;;33;14;33.23333333;71;52;71.86666667;LCOL;SI;45887;0.523611111;33;10;33.16666667;71;51;71.85;-33.16666667;-71.85;45887;0.630555556;240;;;151;2.516666667;;;;111;V;165;2640;;10;160;;0;0;;1049;64;0;LCOL/LAM;LCOL;LAM;LAN;PTA. GALLO
COMERCIAL;45887;ALTAIR I;0.172222222;SAN ANTONIO;45888;0.041666667;SAN ANTONIO;S/M;4;4;ARRASTRE;;18;8;2025;;33;9;33.15;71;51;71.85;LCOL;SI;45887;0.671527778;33;13;33.21666667;71;52;71.86666667;-33.21666667;-71.86666667;45887;0.752777778;238;;;120;2;;;;111;V;56;896;;15;240;;0;0;;448;120;0;LCOL/LAM;LCOL;LAM;LAN;PTA. GALLO
COMERCIAL;45367;ANTARES;00:58:00;SAN ANTONIO;17-03-25;11:50:00;SAN ANTONIO;5;5;4;ARRASTRE;;17;3;2025;;33;24;33.4;71;51;71.85;LCOL;SI;45733;0.317361111;36558;00:00:00;33.38333333;71;51;71.85;-33.38333333;-71.85;17-03-25;08:17:00;223;;;40;0.666666667;2;SW;15;111;V;111.875;1790;;0;0;;0;0;;2685;0;0;LCOL;LCOL;LAN;LAN;ALGARROBO
COMERCIAL;45732;TIRANA II;18:00:00;SAN ANTONIO;18-03-25;16:00:00;SAN ANTONIO;6;8;4;ARRASTRE;;18;3;2025;;33;19;33.31666667;71;52;71.86666667;LCOL;SI;45734;0.34375;36558;00:00:00;33.26666667;71;51;71.85;-33.26666667;-71.85;18-03-25;09:50:00;210;;;95;1.583333333;2;SW;4;111;V;231.25;3700;;0;0;;0;0;;2337;0;0;LCOL;LCOL;LAN;LAN;ALGARROBO
COMERCIAL;45732;TIRANA II;18:00:00;SAN ANTONIO;18-03-25;16:00:00;SAN ANTONIO;6;9;4;ARRASTRE;;18;3;2025;;33;16;33.26666667;71;51;71.85;LCOL;SI;45734;0.451388889;36558;00:00:00;33.31666667;71;51;71.85;-33.31666667;-71.85;18-03-25;12:15:00;220;;;85;1.416666667;2;SW;2;111;V;243.75;3900;;0;0;;0;0;;2753;0;0;LCOL;LCOL;LAN;LAN;ALGARROBO
COMERCIAL;45733;ANTARES;20:27:00;SAN ANTONIO;19-03-25;12:30:00;SAN ANTONIO;7;1;4;ARRASTRE;;17;3;2025;;33;18;33.3;71;51;71.85;LCOL;SI;45733;0.979861111;36558;00:00:00;33.25;71;51;71.85;-33.25;-71.85;18-03-25;01:01:00;230;FANGO-LAJA;10.5;90;1.5;2;SW;20;111;V;148;2368;;0;0;;0;0;;1579;0;0;LCOL;LCOL;LAN;LAN;ALGARROBO
COMERCIAL;45733;ANTARES;20:27:00;SAN ANTONIO;19-03-25;12:30:00;SAN ANTONIO;7;2;4;ARRASTRE;;18;3;2025;;33;23;33.38333333;71;51;71.85;LCOL;SI;45734;0.322916667;36558;00:00:00;33.33333333;71;51;71.85;-33.33333333;-71.85;18-03-25;09:17:00;215;;;92;1.533333333;2;SW;20;111;V;205;3280;;0;0;;0;0;;2139;0;0;LCOL;LCOL;LAN;LAN;ALGARROBO
COMERCIAL;45733;ANTARES;20:27:00;SAN ANTONIO;19-03-25;12:30:00;SAN ANTONIO;7;3;4;ARRASTRE;;18;3;2025;;33;20;33.33333333;71;51;71.85;LCOL;SI;45734;0.477083333;36558;00:00:00;33.28333333;71;51;71.85;-33.28333333;-71.85;18-03-25;13:02:00;209;;;95;1.583333333;2;SW;20;111;V;169;2704;;0;0;;0;0;;1708;0;0;LCOL;LCOL;LAN;LAN;ALGARROBO
COMERCIAL;45733;ANTARES;20:27:00;SAN ANTONIO;19-03-25;12:30:00;SAN ANTONIO;7;4;4;ARRASTRE;;18;3;2025;;33;19;33.31666667;71;51;71.85;LCOL;SI;45734;0.654166667;36558;00:00:00;33.36666667;71;51;71.85;-33.36666667;-71.85;18-03-25;17:22:00;209;;;100;1.666666667;2;SW;15;111;V;238;3808;;0;0;;0;0;;2285;0;0;LCOL;LCOL;LAN;LAN;ALGARROBO
COMERCIAL;45735;TIRANA II;00:00:00;SAN ANTONIO;20-03-25;12:00:00;SAN ANTONIO;9;6;4;ARRASTRE;;20;3;2025;;33;25;33.41666667;71;51;71.85;LCOL;SI;45736;0.315972222;36558;23;33.38333333;71;51;71.85;-33.38333333;-71.85;20-03-25;08:35:00;210;;;60;1;2;N;2;111;V;159.375;2550;;0;0;;0.9;18;;2550;0;18;LCOL/CAM;LCOL;LAN;CAM;ALGARROBO
COMERCIAL;45736;ANTARES;03:17:00;SAN ANTONIO;21-03-25;10:00:00;SAN ANTONIO;S/M;5;4;ARRASTRE;;20;3;2025;;33;26;33.43333333;71;51;71.85;LCOL;SI;45736;0.965972222;36558;00:00:00;33.38333333;71;51;71.85;-33.38333333;-71.85;21-03-25;01:00:00;200;;;109;1.816666667;2;SW;10;111;V;168;2688;;0;0;;0;0;;1480;0;0;LCOL;LCOL;LAN;LAN;ALGARROBO
COMERCIAL;45736;ANTARES;03:17:00;SAN ANTONIO;21-03-25;10:00:00;SAN ANTONIO;S/M;6;4;ARRASTRE;;21;3;2025;;33;26;33.43333333;71;51;71.85;LCOL;SI;45737;0.13125;36558;00:00:00;33.35;71;51;71.85;-33.35;-71.85;21-03-25;05:49:00;200;;;160;2.666666667;2;SW;10;111;V;182;2912;;0;0;;0;0;;1092;0;0;LCOL;LCOL;LAN;LAN;ALGARROBO
COMERCIAL;45738;ALTAIR I;10:11:00;TOMƒ;24-03-25;15:45:00;SAN ANTONIO;12;5;4;ARRASTRE;;23;3;2025;;33;22;33.36666667;71;51;71.85;LCOL;SI;45739;0.760416667;36558;00:00:00;33.31666667;71;51;71.85;-33.31666667;-71.85;23-03-25;19:17:00;203;;;62;1.033333333;2;NW;1;111;V;106.875;1710;;0;0;;0;0;;1655;0;0;LCOL;LCOL;LAN;LAN;ALGARROBO
COMERCIAL;45738;ALTAIR I;10:11:00;TOMƒ;24-03-25;15:45:00;SAN ANTONIO;12;6;4;ARRASTRE;;23;3;2025;;33;21;33.35;71;51;71.85;LCOL;SI;45739;0.84375;36558;00:00:00;33.31666667;71;51;71.85;-33.31666667;-71.85;23-03-25;21:11:00;209;;;55;0.916666667;2;NW;1;111;V;108.125;1730;;0;0;;0;0;;1887;0;0;LCOL;LCOL;LAN;LAN;ALGARROBO
COMERCIAL;45738;ALTAIR I;10:11:00;TOMƒ;24-03-25;15:45:00;SAN ANTONIO;12;7;4;ARRASTRE;;24;3;2025;;33;19;33.31666667;71;51;71.85;LCOL;SI;45740;0.313194444;36558;00:00:00;33.35;71;51;71.85;-33.35;-71.85;24-03-25;08:31:00;209;;;60;1;2;NW;1;111;V;142.5;2280;;0;0;;0;0;;2280;0;0;LCOL;LCOL;LAN;LAN;ALGARROBO
COMERCIAL;45738;ALTAIR I;10:11:00;TOMƒ;24-03-25;15:45:00;SAN ANTONIO;12;8;4;ARRASTRE;;24;3;2025;;33;21;33.35;71;51;71.85;LCOL;SI;45740;0.383333333;36558;00:00:00;33.31666667;71;51;71.85;-33.31666667;-71.85;24-03-25;10:13:00;207;;;61;1.016666667;2;NW;1;111;V;128.75;2060;;0;0;;0;0;;2026;0;0;LCOL;LCOL;LAN;LAN;ALGARROBO
COMERCIAL;45738;ALTAIR I;10:11:00;TOMƒ;24-03-25;15:45:00;SAN ANTONIO;12;9;4;ARRASTRE;;24;3;2025;;33;19;33.31666667;71;51;71.85;LCOL;SI;45740;0.475;36558;00:00:00;33.35;71;51;71.85;-33.35;-71.85;24-03-25;12:24:00;208;ARENA;11.6;60;1;2;NW;1;111;V;107.5;1720;;0;0;;0;0;;1720;0;0;LCOL;LCOL;LAN;LAN;ALGARROBO
COMERCIAL;45741;LONQUIMAY;04:50:00;SAN ANTONIO;26-03-25;09:05:00;SAN ANTONIO;14;1;4;ARRASTRE;;25;3;2025;;33;26;33.43333333;71;51;71.85;LCOL;SI;45741;0.279166667;36558;00:00:00;33.41666667;71;51;71.85;-33.41666667;-71.85;25-03-25;07:16:00;190;;;34;0.566666667;2;;;111;V;62;992;;2;32;;0;0;;1751;56;0;LCOL/LAM;LCOL;LAM;LAN;ALGARROBO
COMERCIAL;45741;LONQUIMAY;04:50:00;SAN ANTONIO;26-03-25;09:05:00;SAN ANTONIO;14;2;4;ARRASTRE;;25;3;2025;;33;25;33.41666667;71;51;71.85;LCOL;SI;45741;0.336805556;36558;00:00:00;33.38333333;71;50;71.83333333;-33.38333333;-71.83333333;25-03-25;09:18:00;164;;;73;1.216666667;2;;;111;V;128;2048;;0;0;;0;0;;1683;0;0;LCOL;LCOL;LAN;LAN;ALGARROBO
COMERCIAL;45741;LONQUIMAY;04:50:00;SAN ANTONIO;26-03-25;09:05:00;SAN ANTONIO;14;3;4;ARRASTRE;;25;3;2025;;33;21;33.35;71;51;71.85;LCOL;SI;45741;0.475694444;36558;00:00:00;33.31666667;71;51;71.85;-33.31666667;-71.85;25-03-25;12:46:00;171;FANGO;;81;1.35;2;;;111;V;140;2240;;3;48;;0;0;;1659;36;0;LCOL/LAM;LCOL;LAM;LAN;ALGARROBO
COMERCIAL;45741;LONQUIMAY;04:50:00;SAN ANTONIO;26-03-25;09:05:00;SAN ANTONIO;14;4;4;ARRASTRE;;25;3;2025;;33;15;33.25;71;51;71.85;LCOL;SI;45741;0.590277778;36558;00:00:00;33.3;71;51;71.85;-33.3;-71.85;25-03-25;15:52:00;173;;;102;1.7;2;;;111;V;125;2000;;190;3040;;0;0;;1176;1788;0;LCOL/LAM;LCOL;LAM;LAN;ALGARROBO
COMERCIAL;45741;LONQUIMAY;04:50:00;SAN ANTONIO;26-03-25;09:05:00;SAN ANTONIO;14;5;4;ARRASTRE;;25;3;2025;;33;19;33.31666667;71;51;71.85;LCOL;SI;45741;0.699305556;36558;00:00:00;33.36666667;71;50;71.83333333;-33.36666667;-71.83333333;25-03-25;18:36:00;175;;;101;1.683333333;2;;;111;V;185;2960;;10;160;;0;0;;1758;95;0;LCOL/LAM;LCOL;LAM;LAN;ALGARROBO
COMERCIAL;45741;LONQUIMAY;04:50:00;SAN ANTONIO;26-03-25;09:05:00;SAN ANTONIO;14;6;4;ARRASTRE;;25;3;2025;;33;21;33.35;71;50;71.83333333;LCOL;SI;45741;0.836805556;36558;00:00:00;33.35;71;50;71.83333333;-33.35;-71.83333333;25-03-25;20:12:00;170;;;0;0;2;;;111;V;0;0;;0;0;;0;0;;0;0;0;LAN;LAN;LAN;LAN;ALGARROBO
COMERCIAL;45741;LONQUIMAY;04:50:00;SAN ANTONIO;26-03-25;09:05:00;SAN ANTONIO;14;7;4;ARRASTRE;;25;3;2025;;33;21;33.35;71;50;71.83333333;LCOL;SI;45741;0.921527778;36558;00:00:00;33.4;71;51;71.85;-33.4;-71.85;26-03-25;01:20:00;169;;;193;3.216666667;2;;;111;V;202.8125;3245;;10;160;;0;0;;1009;50;0;LCOL/LAM;LCOL;LAM;LAN;ALGARROBO
COMERCIAL;45741;LONQUIMAY;04:50:00;SAN ANTONIO;26-03-25;09:05:00;SAN ANTONIO;14;8;4;ARRASTRE;;26;3;2025;;33;26;33.43333333;71;51;71.85;LCOL;SI;45742;0.072916667;36558;00:00:00;33.36666667;71;50;71.83333333;-33.36666667;-71.83333333;26-03-25;03:46:00;168;;;121;2.016666667;2;;;111;V;106;1696;;6;96;;0;0;;841;48;0;LCOL/LAM;LCOL;LAM;LAN;ALGARROBO
COMERCIAL;45741;LONQUIMAY;04:50:00;SAN ANTONIO;26-03-25;09:05:00;SAN ANTONIO;14;9;4;ARRASTRE;;26;3;2025;;33;22;33.36666667;71;50;71.83333333;LCOL;SI;45742;0.189583333;36558;00:00:00;33.41666667;71;51;71.85;-33.41666667;-71.85;26-03-25;05:46:00;163;;;73;1.216666667;2;;;111;V;62;992;;5;80;;0;0;;815;66;0;LCOL/LAM;LCOL;LAM;LAN;ALGARROBO
